Sample	Taxon	TaxonName	MappedReads	Accession	GenomeLength	AvgReadLength	CoveredBases	Co	Ce	R	Pass	Lineage	AccessionName	Farm	Symptoms	PCR	Location	Age	Age_bracket	CP-Values	Virus
barcode36	1093092	Influenza A virus (A/swine/Jiangsu/zg9/2010(H1N1))	3	JN809173.1	1497	388.016	615	0.4108216432865731	0.5404865994806802	0.7600958907793569	True	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Alphainfluenzavirus influenzae;Influenza A virus;H1N1 subtype;Influenza A virus (A/swine/Jiangsu/zg9/2010(H1N1))		Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
barcode36	1093076	Influenza A virus (A/swine/Jiangsu/zg10/2010(H1N1))	17	JN809174.1	1497	388.016	1474	0.9846359385437542	0.9878000975272198	0.99679676182318	True	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Alphainfluenzavirus influenzae;Influenza A virus;H1N1 subtype;Influenza A virus (A/swine/Jiangsu/zg10/2010(H1N1))		Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
barcode36	1093092	Influenza A virus (A/swine/Jiangsu/zg9/2010(H1N1))	2	JN809191.1	1410	388.016	588	0.4170212765957446	0.4232678345854147	0.9852420678368145	True	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Alphainfluenzavirus influenzae;Influenza A virus;H1N1 subtype;Influenza A virus (A/swine/Jiangsu/zg9/2010(H1N1))		Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
barcode36	930951	Influenza A virus (A/swine/Italy/22530/2002(H1N2))	10	JN624324.1	1499	388.016	1490	0.9939959973315544	0.9248672702319714	1.0747444842352831	True	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Alphainfluenzavirus influenzae;Influenza A virus;H1N2 subtype;Influenza A virus (A/swine/Italy/22530/2002(H1N2))		Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
barcode36	194958	Porcine endogenous retrovirus A	176	HQ540592.1	15325	388.016	568	0.037063621533442	0.9883932760909458	0.0374988604536315	False	Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Gammaretrovirus;Gammaretrovirus porConc;Porcine type-C oncovirus;Porcine endogenous retrovirus;Porcine endogenous retrovirus A		Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
barcode36	194959	Porcine endogenous retrovirus B	117	HQ540594.1	9404	388.016	285	0.0303062526584432	0.9919935402384656	0.0305508568646101	False	Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Gammaretrovirus;Gammaretrovirus porConc;Porcine type-C oncovirus;Porcine endogenous retrovirus;Porcine endogenous retrovirus B		Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
barcode36	861243	Influenza A virus (A/swine/Sweden/9706/2010(H1N2))	1	HM626479.1	2280	388.016	589	0.2583333333333333	0.1564891011877529	1.6508071895907273	True	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Alphainfluenzavirus influenzae;Influenza A virus;H1N2 subtype;Influenza A virus (A/swine/Sweden/9706/2010(H1N2))		Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
barcode36	861243	Influenza A virus (A/swine/Sweden/9706/2010(H1N2))	3	HM626481.1	2151	388.016	543	0.2524407252440725	0.4179308182428951	0.6040251501562102	True	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Alphainfluenzavirus influenzae;Influenza A virus;H1N2 subtype;Influenza A virus (A/swine/Sweden/9706/2010(H1N2))		Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
barcode36	861243	Influenza A virus (A/swine/Sweden/9706/2010(H1N2))	5	HM626482.1	1701	388.016	926	0.5443856554967667	0.6803576665019497	0.8001462793764323	True	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Alphainfluenzavirus influenzae;Influenza A virus;H1N2 subtype;Influenza A virus (A/swine/Sweden/9706/2010(H1N2))		Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
barcode36	861243	Influenza A virus (A/swine/Sweden/9706/2010(H1N2))	1	HM626483.1	1497	388.016	353	0.2358049432197728	0.228328027067311	1.0327463791830411	True	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Alphainfluenzavirus influenzae;Influenza A virus;H1N2 subtype;Influenza A virus (A/swine/Sweden/9706/2010(H1N2))		Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
barcode36	907894	Influenza A virus (A/swine/Taiwan/TD-2542/2010(H1N1))	3	HQ393495.1	1458	388.016	424	0.2908093278463649	0.5499456074890692	0.5287965280314473	True	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Alphainfluenzavirus influenzae;Influenza A virus;H1N1 subtype;Influenza A virus (A/swine/Taiwan/TD-2542/2010(H1N1))		Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
barcode36	907894	Influenza A virus (A/swine/Taiwan/TD-2542/2010(H1N1))	2	HQ393496.1	1027	388.016	659	0.6416747809152873	0.5302853941290628	1.210055543711834	True	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Alphainfluenzavirus influenzae;Influenza A virus;H1N1 subtype;Influenza A virus (A/swine/Taiwan/TD-2542/2010(H1N1))		Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
barcode36	764513	Influenza A virus (A/swine/IL/12660/2010(H1N1))	4	HM219619.1	1410	388.016	424	0.300709219858156	0.6673800093762035	0.4505817010300134	True	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Alphainfluenzavirus influenzae;Influenza A virus;H1N1 subtype;Influenza A virus (A/swine/IL/12660/2010(H1N1))		Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
barcode36	335341	Influenza A virus (A/New York/392/2004(H3N2))	1	NC_007367.1	1027	388.016	392	0.3816942551119766	0.3146427166280808	1.2131037362074175	True	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Alphainfluenzavirus influenzae;Influenza A virus;H3N2 subtype;Influenza A virus (A/New York/392/2004(H3N2))	Influenza A virus (A/New York/392/2004(H3N2)) segment 7, complete sequence	Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
barcode36	130760	Influenza A virus (A/Hong Kong/1073/99(H9N2))	1	NC_004911.1	2328	388.016	212	0.0910652920962199	0.1535240928332074	0.5931661305770138	False	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Alphainfluenzavirus influenzae;Influenza A virus;H9N2 subtype;Influenza A virus (A/Hong Kong/1073/99(H9N2))	Influenza A virus pb1 gene for polymerase Pb1, genomic RNA, strain A/Hong Kong/1073/99(H9N2)	Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
barcode36	180230	Cyprinid herpesvirus 3	5	NC_009127.1	295146	388.016	73	0.0002473352171467	0.0065517323455748	0.037751117429854	False	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Alloherpesviridae;Cyvirus;Cyvirus cyprinidallo3;Cyprinid herpesvirus 3	Cyprinid herpesvirus 3, complete genome	Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
barcode36	202910	Bubaline alphaherpesvirus 1	3	NC_043054.1	137452	388.016	150	0.0010912900503448	0.008433001071298	0.1294070807199444	False	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae;Alphaherpesvirinae;Varicellovirus;Varicellovirus bubalinealpha1;Bubaline alphaherpesvirus 1	Bubaline alphaherpesvirus 1 strain b6, complete genome	Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
barcode36	41856	Hepatitis C virus genotype 1	1	NC_004102.1	9646	388.016	76	0.0078789135392908	0.039427276794575	0.1998340788368876	False	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Hepacivirus;Hepacivirus hominis;Hepatitis C virus genotype 1	Hepatitis C virus genotype 1, complete genome	Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
barcode36	2072209	Esparto virus	8	NC_040536.1	183261	388.016	89	0.0004856461549374	0.0167956438911114	0.0289150066580362	False	Viruses;Viruses incertae sedis;Naldaviricetes;Lefavirales;Nudiviridae;Alphanudivirus;Alphanudivirus tertidromelanogasteris;Esparto virus	Esparto virus isolate SRR3939042_Esparto_2012, complete genome	Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
barcode36	1906244	Cyclophragma undans nucleopolyhedrovirus	1	NC_055467.1	142900	388.016	44	0.0003079076277116	0.0027116143250741	0.1135514091603956	False	Viruses;Viruses incertae sedis;Naldaviricetes;Lefavirales;Baculoviridae;Alphabaculovirus;Alphabaculovirus cycundantis;Cyclophragma undans nucleopolyhedrovirus	Cyclophragma undans nucleopolyhedrovirus isolate Whiov, complete genome	Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
barcode36	2029293	Squirrelpox virus Berlin_2015	6	NC_035797.1	142974	388.016	168	0.0011750388182466	0.0161514951002227	0.0727510865684793	False	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Pokkesviricetes;Chitovirales;Poxviridae;Chordopoxvirinae;unclassified Chordopoxvirinae;Squirrelpox virus Berlin_2015	Squirrelpox virus Berlin_2015, complete genome	Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
barcode36	1349409	Pandoravirus dulcis	37	NC_021858.1	1908524	388.016	121	6.339977909630689e-05	0.007494131309315	0.0084599237028982	False	Viruses;unclassified viruses;unclassified DNA viruses;unclassified dsDNA viruses;Pandoravirus;Pandoravirus dulcis	Pandoravirus dulcis, complete genome	Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
barcode36	1349410	Pandoravirus salinus	35	NC_022098.1	2473870	388.016	279	0.0001127787636375	0.0054745609860203	0.020600512794638	False	Viruses;unclassified viruses;unclassified DNA viruses;unclassified dsDNA viruses;Pandoravirus;Pandoravirus salinus	Pandoravirus salinus, complete genome	Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
barcode36	2107708	Pandoravirus neocaledonia	1	NC_037666.1	2003191	388.016	43	2.146575139365143e-05	0.0001936801948888	0.1108309055862399	False	Viruses;unclassified viruses;unclassified DNA viruses;unclassified dsDNA viruses;Pandoravirus;Pandoravirus neocaledonia	Pandoravirus neocaledonia, complete genome	Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
barcode35	1608255	Suid betaherpesvirus 2	16	NC_022233.1	128367	467.318	5313	0.0413891420692234	0.0565838060867717	0.7314662079421244	False	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae;Betaherpesvirinae;Roseolovirus;Roseolovirus suidbeta2;Suid betaherpesvirus 2	Porcine cytomegalovirus strain BJ09, complete genome	Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
barcode35	42005	Porcine hemagglutinating encephalomyelitis virus	8	PV730382.1	30044	467.318	3067	0.1020836107043003	0.1170049000781672	0.8724729531506935	True	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus gravedinis;Betacoronavirus 1;Porcine hemagglutinating encephalomyelitis virus		Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
barcode35	42005	Porcine hemagglutinating encephalomyelitis virus	1	PQ241464.1	30540	467.318	642	0.0210216110019646	0.0151853554708514	1.3843344689767727	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus gravedinis;Betacoronavirus 1;Porcine hemagglutinating encephalomyelitis virus		Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
barcode35	42005	Porcine hemagglutinating encephalomyelitis virus	1	OQ798809.1	29821	467.318	357	0.0119714295295261	0.0155486213033251	0.7699351148880346	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus gravedinis;Betacoronavirus 1;Porcine hemagglutinating encephalomyelitis virus		Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
barcode35	42005	Porcine hemagglutinating encephalomyelitis virus	1	OQ798819.1	29478	467.318	401	0.0136033652215211	0.0157281116470507	0.8649077223502497	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus gravedinis;Betacoronavirus 1;Porcine hemagglutinating encephalomyelitis virus		Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
barcode35	42005	Porcine hemagglutinating encephalomyelitis virus	3	OQ798824.1	30029	467.318	776	0.0258416863698424	0.0456136109395218	0.5665345461052279	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus gravedinis;Betacoronavirus 1;Porcine hemagglutinating encephalomyelitis virus		Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
barcode35	42005	Porcine hemagglutinating encephalomyelitis virus	2	OQ798826.1	30029	467.318	958	0.0319024942555529	0.0306450671316294	1.0410319585374883	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus gravedinis;Betacoronavirus 1;Porcine hemagglutinating encephalomyelitis virus		Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
barcode35	42005	Porcine hemagglutinating encephalomyelitis virus	1	OQ798827.1	30029	467.318	729	0.024276532685071	0.0154417575032086	1.5721353401662137	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus gravedinis;Betacoronavirus 1;Porcine hemagglutinating encephalomyelitis virus		Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
barcode35	42005	Porcine hemagglutinating encephalomyelitis virus	2	OQ798829.1	30029	467.318	523	0.0174164973858603	0.0306450671316294	0.568329555652512	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus gravedinis;Betacoronavirus 1;Porcine hemagglutinating encephalomyelitis virus		Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
barcode35	42005	Porcine hemagglutinating encephalomyelitis virus	1	OQ305207.1	30331	467.318	520	0.0171441759256206	0.0152891882877198	1.1213267573786572	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus gravedinis;Betacoronavirus 1;Porcine hemagglutinating encephalomyelitis virus		Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
barcode35	42005	Porcine hemagglutinating encephalomyelitis virus	3	OQ305208.1	30126	467.318	584	0.0193852486224523	0.0454701346832348	0.4263292545205472	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus gravedinis;Betacoronavirus 1;Porcine hemagglutinating encephalomyelitis virus		Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
barcode35	42005	Porcine hemagglutinating encephalomyelitis virus	25	OP959790.1	30480	467.318	5472	0.1795275590551181	0.3183908535805434	0.5638590337511155	True	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus gravedinis;Betacoronavirus 1;Porcine hemagglutinating encephalomyelitis virus		Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
barcode35	28295	Porcine epidemic diarrhea virus	2	OM914738.1	28095	467.318	55	0.0019576437088449	0.0327197261554665	0.0598306874435109	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Pedacovirus;Alphacoronavirus porci;Porcine epidemic diarrhea virus		Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
barcode35	42005	Porcine hemagglutinating encephalomyelitis virus	1	OL542832.1	29982	467.318	215	0.0071709692482155	0.0154657759551525	0.4636669552830642	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus gravedinis;Betacoronavirus 1;Porcine hemagglutinating encephalomyelitis virus		Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
barcode35	42005	Porcine hemagglutinating encephalomyelitis virus	1	MW165134.1	30673	467.318	729	0.0237668307632119	0.0151200111619974	1.5718791810780766	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus gravedinis;Betacoronavirus 1;Porcine hemagglutinating encephalomyelitis virus		Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
barcode35	2805939	Circular ssDNA virus sp.	1	MT135232.1	3072	467.318	682	0.2220052083333333	0.141116290242544	1.5732075152469025	True	Viruses;unclassified viruses;unclassified DNA viruses;unclassified ssDNA viruses;Circular ssDNA virus sp.		Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
barcode35	2805939	Circular ssDNA virus sp.	1	MT135242.1	3086	467.318	680	0.220349967595593	0.1405233544825457	1.568066521091784	True	Viruses;unclassified viruses;unclassified DNA viruses;unclassified ssDNA viruses;Circular ssDNA virus sp.		Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
barcode35	2805939	Circular ssDNA virus sp.	2	MT135246.1	2880	467.318	407	0.1413194444444444	0.2771303683282201	0.5099385004139003	True	Viruses;unclassified viruses;unclassified DNA viruses;unclassified ssDNA viruses;Circular ssDNA virus sp.		Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
barcode35	2593122	ssDNA virus sp.	2	MT135487.1	3157	467.318	408	0.129236617041495	0.2562512092841944	0.5043356376834331	True	Viruses;unclassified viruses;unclassified DNA viruses;unclassified ssDNA viruses;ssDNA virus sp.		Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
barcode35	2496634	Porcine associated porprismacovirus	3	MH500341.1	2663	467.318	444	0.1667292527224934	0.4093056843935601	0.4073465360480507	True	Viruses;Monodnaviria;Shotokuvirae;Cressdnaviricota;Arfiviricetes;Cremevirales;Smacoviridae;Porprismacovirus;unclassified Porprismacovirus;Porcine associated porprismacovirus		Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
barcode35	42005	Porcine hemagglutinating encephalomyelitis virus	7	MF083115.1	30682	467.318	1969	0.0641744345218695	0.1011302196906248	0.6345722843101734	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Betacoronavirus;Embecovirus;Betacoronavirus gravedinis;Betacoronavirus 1;Porcine hemagglutinating encephalomyelitis virus		Farm 10	With Symptoms	Negative PCR	Berne	10	9-12		Alphainfluenza
